workbook_type,workbook_name,sheet_name,budget_version,customer_code,customer_name,market_group,region,sub_region,sales_person,channel,door_type,budget_month,currency_code,budget_amount_native,fx_rate_to_eur,budget_amount_eur_compare
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,NL Other_Belgium,2026.03.18,24031,Vitality; Vivianne Latten,Core Markets,Benelux,NL Other + BL,Gabrielle,,,2026-03-01,EUR,982.8763200000002,1.0,982.8763200000002
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,NL Other_Belgium,2026.03.18,24031,Vitality; Vivianne Latten,Core Markets,Benelux,NL Other + BL,Gabrielle,,,2026-04-01,EUR,835.4448720000001,1.0,835.4448720000001
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,NL Other_Belgium,2026.03.18,24031,Vitality; Vivianne Latten,Core Markets,Benelux,NL Other + BL,Gabrielle,,,2026-05-01,EUR,884.588688,1.0,884.588688
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,NL Other_Belgium,2026.03.18,24031,Vitality; Vivianne Latten,Core Markets,Benelux,NL Other + BL,Gabrielle,,,2026-06-01,EUR,786.3010560000001,1.0,786.3010560000001
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,NL Other_Belgium,2026.03.18,24031,Vitality; Vivianne Latten,Core Markets,Benelux,NL Other + BL,Gabrielle,,,2026-07-01,EUR,786.3010560000001,1.0,786.3010560000001
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,NL Other_Belgium,2026.03.18,24031,Vitality; Vivianne Latten,Core Markets,Benelux,NL Other + BL,Gabrielle,,,2026-08-01,EUR,638.8696080000001,1.0,638.8696080000001
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,NL Other_Belgium,2026.03.18,24031,Vitality; Vivianne Latten,Core Markets,Benelux,NL Other + BL,Gabrielle,,,2026-09-01,EUR,933.7325040000002,1.0,933.7325040000002
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,NL Other_Belgium,2026.03.18,24031,Vitality; Vivianne Latten,Core Markets,Benelux,NL Other + BL,Gabrielle,,,2026-10-01,EUR,982.8763200000002,1.0,982.8763200000002
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,NL Other_Belgium,2026.03.18,24031,Vitality; Vivianne Latten,Core Markets,Benelux,NL Other + BL,Gabrielle,,,2026-11-01,EUR,835.4448720000001,1.0,835.4448720000001
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,NL Other_Belgium,2026.03.18,24031,Vitality; Vivianne Latten,Core Markets,Benelux,NL Other + BL,Gabrielle,,,2026-12-01,EUR,688.0134240000001,1.0,688.0134240000001
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,NL Central,2026.03.18,23088,ik! skin and more,Core Markets,Benelux,NL Central,Marjelein,,,2026-01-01,EUR,4798.024000000001,1.0,4798.024000000001
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,NL Central,2026.03.18,23088,ik! skin and more,Core Markets,Benelux,NL Central,Marjelein,,,2026-02-01,EUR,5483.456000000001,1.0,5483.456000000001
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,NL Central,2026.03.18,23088,ik! skin and more,Core Markets,Benelux,NL Central,Marjelein,,,2026-03-01,EUR,6854.3200000000015,1.0,6854.3200000000015
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,NL Central,2026.03.18,23088,ik! skin and more,Core Markets,Benelux,NL Central,Marjelein,,,2026-04-01,EUR,5826.172000000001,1.0,5826.172000000001
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,NL Central,2026.03.18,23088,ik! skin and more,Core Markets,Benelux,NL Central,Marjelein,,,2026-05-01,EUR,6168.888000000001,1.0,6168.888000000001
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,NL Central,2026.03.18,23088,ik! skin and more,Core Markets,Benelux,NL Central,Marjelein,,,2026-06-01,EUR,5483.456000000001,1.0,5483.456000000001
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,NL Central,2026.03.18,23088,ik! skin and more,Core Markets,Benelux,NL Central,Marjelein,,,2026-07-01,EUR,5483.456000000001,1.0,5483.456000000001
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,NL Central,2026.03.18,23088,ik! skin and more,Core Markets,Benelux,NL Central,Marjelein,,,2026-08-01,EUR,4455.308000000001,1.0,4455.308000000001
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,NL Central,2026.03.18,23088,ik! skin and more,Core Markets,Benelux,NL Central,Marjelein,,,2026-09-01,EUR,6511.604000000001,1.0,6511.604000000001
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,NL Central,2026.03.18,23088,ik! skin and more,Core Markets,Benelux,NL Central,Marjelein,,,2026-10-01,EUR,6854.3200000000015,1.0,6854.3200000000015
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,NL Central,2026.03.18,23088,ik! skin and more,Core Markets,Benelux,NL Central,Marjelein,,,2026-11-01,EUR,5826.172000000001,1.0,5826.172000000001
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,NL Central,2026.03.18,23088,ik! skin and more,Core Markets,Benelux,NL Central,Marjelein,,,2026-12-01,EUR,4798.024000000001,1.0,4798.024000000001
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,NL Central,2026.03.18,23049,vanBeurden health & beauty,Core Markets,Benelux,NL Central,Marjelein,,,2026-01-01,EUR,2359.05593,1.0,2359.05593
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,NL Central,2026.03.18,23049,vanBeurden health & beauty,Core Markets,Benelux,NL Central,Marjelein,,,2026-02-01,EUR,2696.06392,1.0,2696.06392
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,NL Central,2026.03.18,23049,vanBeurden health & beauty,Core Markets,Benelux,NL Central,Marjelein,,,2026-03-01,EUR,3370.0799,1.0,3370.0799
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,NL Central,2026.03.18,23049,vanBeurden health & beauty,Core Markets,Benelux,NL Central,Marjelein,,,2026-04-01,EUR,2864.567915,1.0,2864.567915
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,NL Central,2026.03.18,23049,vanBeurden health & beauty,Core Markets,Benelux,NL Central,Marjelein,,,2026-05-01,EUR,3033.0719099999997,1.0,3033.0719099999997
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,NL Central,2026.03.18,23049,vanBeurden health & beauty,Core Markets,Benelux,NL Central,Marjelein,,,2026-06-01,EUR,2696.06392,1.0,2696.06392
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,NL Central,2026.03.18,23049,vanBeurden health & beauty,Core Markets,Benelux,NL Central,Marjelein,,,2026-07-01,EUR,2696.06392,1.0,2696.06392
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,NL Central,2026.03.18,23049,vanBeurden health & beauty,Core Markets,Benelux,NL Central,Marjelein,,,2026-08-01,EUR,2190.551935,1.0,2190.551935
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,NL Central,2026.03.18,23049,vanBeurden health & beauty,Core Markets,Benelux,NL Central,Marjelein,,,2026-09-01,EUR,3201.575905,1.0,3201.575905
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,NL Central,2026.03.18,23049,vanBeurden health & beauty,Core Markets,Benelux,NL Central,Marjelein,,,2026-10-01,EUR,3370.0799,1.0,3370.0799
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,NL Central,2026.03.18,23049,vanBeurden health & beauty,Core Markets,Benelux,NL Central,Marjelein,,,2026-11-01,EUR,2864.567915,1.0,2864.567915
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,NL Central,2026.03.18,23049,vanBeurden health & beauty,Core Markets,Benelux,NL Central,Marjelein,,,2026-12-01,EUR,2359.05593,1.0,2359.05593
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France South,2026.03.18,27015,Hôtel des Remparts; FR,Core Markets,France,France South,Yannick,,,2026-01-01,EUR,560.0,1.0,560.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France South,2026.03.18,27015,Hôtel des Remparts; FR,Core Markets,France,France South,Yannick,,,2026-02-01,EUR,640.0,1.0,640.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France South,2026.03.18,27015,Hôtel des Remparts; FR,Core Markets,France,France South,Yannick,,,2026-03-01,EUR,800.0,1.0,800.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France South,2026.03.18,27015,Hôtel des Remparts; FR,Core Markets,France,France South,Yannick,,,2026-04-01,EUR,680.0,1.0,680.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France South,2026.03.18,27015,Hôtel des Remparts; FR,Core Markets,France,France South,Yannick,,,2026-05-01,EUR,720.0,1.0,720.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France South,2026.03.18,27015,Hôtel des Remparts; FR,Core Markets,France,France South,Yannick,,,2026-06-01,EUR,640.0,1.0,640.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France South,2026.03.18,27015,Hôtel des Remparts; FR,Core Markets,France,France South,Yannick,,,2026-07-01,EUR,640.0,1.0,640.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France South,2026.03.18,27015,Hôtel des Remparts; FR,Core Markets,France,France South,Yannick,,,2026-08-01,EUR,520.0,1.0,520.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France South,2026.03.18,27015,Hôtel des Remparts; FR,Core Markets,France,France South,Yannick,,,2026-09-01,EUR,760.0,1.0,760.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France South,2026.03.18,27015,Hôtel des Remparts; FR,Core Markets,France,France South,Yannick,,,2026-10-01,EUR,800.0,1.0,800.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France South,2026.03.18,27015,Hôtel des Remparts; FR,Core Markets,France,France South,Yannick,,,2026-11-01,EUR,680.0,1.0,680.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France South,2026.03.18,27015,Hôtel des Remparts; FR,Core Markets,France,France South,Yannick,,,2026-12-01,EUR,560.0,1.0,560.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France South,2026.03.18,27047,Innovert SARL,Core Markets,France,France South,Yannick,,,2026-01-01,EUR,700.0000000000001,1.0,700.0000000000001
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France South,2026.03.18,27047,Innovert SARL,Core Markets,France,France South,Yannick,,,2026-02-01,EUR,800.0,1.0,800.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France South,2026.03.18,27047,Innovert SARL,Core Markets,France,France South,Yannick,,,2026-03-01,EUR,1000.0,1.0,1000.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France South,2026.03.18,27047,Innovert SARL,Core Markets,France,France South,Yannick,,,2026-04-01,EUR,850.0000000000001,1.0,850.0000000000001
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France South,2026.03.18,27047,Innovert SARL,Core Markets,France,France South,Yannick,,,2026-05-01,EUR,900.0,1.0,900.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France South,2026.03.18,27047,Innovert SARL,Core Markets,France,France South,Yannick,,,2026-06-01,EUR,800.0,1.0,800.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France South,2026.03.18,27047,Innovert SARL,Core Markets,France,France South,Yannick,,,2026-07-01,EUR,800.0,1.0,800.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France South,2026.03.18,27047,Innovert SARL,Core Markets,France,France South,Yannick,,,2026-08-01,EUR,650.0,1.0,650.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France South,2026.03.18,27047,Innovert SARL,Core Markets,France,France South,Yannick,,,2026-09-01,EUR,950.0,1.0,950.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France South,2026.03.18,27047,Innovert SARL,Core Markets,France,France South,Yannick,,,2026-10-01,EUR,1000.0,1.0,1000.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France South,2026.03.18,27047,Innovert SARL,Core Markets,France,France South,Yannick,,,2026-11-01,EUR,850.0000000000001,1.0,850.0000000000001
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France South,2026.03.18,27047,Innovert SARL,Core Markets,France,France South,Yannick,,,2026-12-01,EUR,700.0000000000001,1.0,700.0000000000001
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France North,2026.03.18,27002,Les Dessous de Corinthe SPA; France,Core Markets,France,France North,Elena,,,2026-01-01,EUR,700.0000000000001,1.0,700.0000000000001
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France North,2026.03.18,27002,Les Dessous de Corinthe SPA; France,Core Markets,France,France North,Elena,,,2026-02-01,EUR,800.0,1.0,800.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France North,2026.03.18,27002,Les Dessous de Corinthe SPA; France,Core Markets,France,France North,Elena,,,2026-03-01,EUR,1000.0,1.0,1000.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France North,2026.03.18,27002,Les Dessous de Corinthe SPA; France,Core Markets,France,France North,Elena,,,2026-04-01,EUR,850.0000000000001,1.0,850.0000000000001
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France North,2026.03.18,27002,Les Dessous de Corinthe SPA; France,Core Markets,France,France North,Elena,,,2026-05-01,EUR,900.0,1.0,900.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France North,2026.03.18,27002,Les Dessous de Corinthe SPA; France,Core Markets,France,France North,Elena,,,2026-06-01,EUR,800.0,1.0,800.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France North,2026.03.18,27002,Les Dessous de Corinthe SPA; France,Core Markets,France,France North,Elena,,,2026-07-01,EUR,800.0,1.0,800.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France North,2026.03.18,27002,Les Dessous de Corinthe SPA; France,Core Markets,France,France North,Elena,,,2026-08-01,EUR,650.0,1.0,650.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France North,2026.03.18,27002,Les Dessous de Corinthe SPA; France,Core Markets,France,France North,Elena,,,2026-09-01,EUR,950.0,1.0,950.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France North,2026.03.18,27002,Les Dessous de Corinthe SPA; France,Core Markets,France,France North,Elena,,,2026-10-01,EUR,1000.0,1.0,1000.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France North,2026.03.18,27002,Les Dessous de Corinthe SPA; France,Core Markets,France,France North,Elena,,,2026-11-01,EUR,850.0000000000001,1.0,850.0000000000001
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France North,2026.03.18,27002,Les Dessous de Corinthe SPA; France,Core Markets,France,France North,Elena,,,2026-12-01,EUR,700.0000000000001,1.0,700.0000000000001
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France North,2026.03.18,27001,Manaya Medical SPA; France,Core Markets,France,France North,Elena,,,2026-01-01,EUR,0.0,1.0,0.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France North,2026.03.18,27001,Manaya Medical SPA; France,Core Markets,France,France North,Elena,,,2026-02-01,EUR,0.0,1.0,0.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France North,2026.03.18,27001,Manaya Medical SPA; France,Core Markets,France,France North,Elena,,,2026-03-01,EUR,0.0,1.0,0.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France North,2026.03.18,27001,Manaya Medical SPA; France,Core Markets,France,France North,Elena,,,2026-04-01,EUR,0.0,1.0,0.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France North,2026.03.18,27001,Manaya Medical SPA; France,Core Markets,France,France North,Elena,,,2026-05-01,EUR,0.0,1.0,0.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France North,2026.03.18,27001,Manaya Medical SPA; France,Core Markets,France,France North,Elena,,,2026-06-01,EUR,0.0,1.0,0.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France North,2026.03.18,27001,Manaya Medical SPA; France,Core Markets,France,France North,Elena,,,2026-07-01,EUR,0.0,1.0,0.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France North,2026.03.18,27001,Manaya Medical SPA; France,Core Markets,France,France North,Elena,,,2026-08-01,EUR,0.0,1.0,0.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France North,2026.03.18,27001,Manaya Medical SPA; France,Core Markets,France,France North,Elena,,,2026-09-01,EUR,0.0,1.0,0.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France North,2026.03.18,27001,Manaya Medical SPA; France,Core Markets,France,France North,Elena,,,2026-10-01,EUR,0.0,1.0,0.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France North,2026.03.18,27001,Manaya Medical SPA; France,Core Markets,France,France North,Elena,,,2026-11-01,EUR,0.0,1.0,0.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France North,2026.03.18,27001,Manaya Medical SPA; France,Core Markets,France,France North,Elena,,,2026-12-01,EUR,0.0,1.0,0.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France North,2026.03.18,27045,"Mont D´Arbois, Four Seasons H.; Megéve",Core Markets,France,France North,Elena,,,2026-01-01,EUR,1050.0,1.0,1050.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France North,2026.03.18,27045,"Mont D´Arbois, Four Seasons H.; Megéve",Core Markets,France,France North,Elena,,,2026-02-01,EUR,1200.0,1.0,1200.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France North,2026.03.18,27045,"Mont D´Arbois, Four Seasons H.; Megéve",Core Markets,France,France North,Elena,,,2026-03-01,EUR,1500.0,1.0,1500.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France North,2026.03.18,27045,"Mont D´Arbois, Four Seasons H.; Megéve",Core Markets,France,France North,Elena,,,2026-04-01,EUR,1275.0,1.0,1275.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France North,2026.03.18,27045,"Mont D´Arbois, Four Seasons H.; Megéve",Core Markets,France,France North,Elena,,,2026-05-01,EUR,1350.0,1.0,1350.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France North,2026.03.18,27045,"Mont D´Arbois, Four Seasons H.; Megéve",Core Markets,France,France North,Elena,,,2026-06-01,EUR,1200.0,1.0,1200.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France North,2026.03.18,27045,"Mont D´Arbois, Four Seasons H.; Megéve",Core Markets,France,France North,Elena,,,2026-07-01,EUR,1200.0,1.0,1200.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France North,2026.03.18,27045,"Mont D´Arbois, Four Seasons H.; Megéve",Core Markets,France,France North,Elena,,,2026-08-01,EUR,975.0,1.0,975.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France North,2026.03.18,27045,"Mont D´Arbois, Four Seasons H.; Megéve",Core Markets,France,France North,Elena,,,2026-09-01,EUR,1425.0,1.0,1425.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France North,2026.03.18,27045,"Mont D´Arbois, Four Seasons H.; Megéve",Core Markets,France,France North,Elena,,,2026-10-01,EUR,1500.0,1.0,1500.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France North,2026.03.18,27045,"Mont D´Arbois, Four Seasons H.; Megéve",Core Markets,France,France North,Elena,,,2026-11-01,EUR,1275.0,1.0,1275.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France North,2026.03.18,27045,"Mont D´Arbois, Four Seasons H.; Megéve",Core Markets,France,France North,Elena,,,2026-12-01,EUR,1050.0,1.0,1050.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France South,2026.03.18,-25,New doors 2025,Core Markets,France,France South,Yannick,,new_2025,2026-01-01,EUR,0.0,1.0,0.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France North,2026.03.18,-25,New doors 2025,Core Markets,France,France North,Elena,,new_2025,2026-01-01,EUR,0.0,1.0,0.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France South,2026.03.18,-25,New doors 2025,Core Markets,France,France South,Yannick,,new_2025,2026-02-01,EUR,0.0,1.0,0.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France North,2026.03.18,-25,New doors 2025,Core Markets,France,France North,Elena,,new_2025,2026-02-01,EUR,0.0,1.0,0.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France South,2026.03.18,-25,New doors 2025,Core Markets,France,France South,Yannick,,new_2025,2026-03-01,EUR,0.0,1.0,0.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France North,2026.03.18,-25,New doors 2025,Core Markets,France,France North,Elena,,new_2025,2026-03-01,EUR,0.0,1.0,0.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France South,2026.03.18,-25,New doors 2025,Core Markets,France,France South,Yannick,,new_2025,2026-04-01,EUR,0.0,1.0,0.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France North,2026.03.18,-25,New doors 2025,Core Markets,France,France North,Elena,,new_2025,2026-04-01,EUR,0.0,1.0,0.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France South,2026.03.18,-25,New doors 2025,Core Markets,France,France South,Yannick,,new_2025,2026-05-01,EUR,0.0,1.0,0.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France North,2026.03.18,-25,New doors 2025,Core Markets,France,France North,Elena,,new_2025,2026-05-01,EUR,0.0,1.0,0.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France South,2026.03.18,-25,New doors 2025,Core Markets,France,France South,Yannick,,new_2025,2026-06-01,EUR,0.0,1.0,0.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France North,2026.03.18,-25,New doors 2025,Core Markets,France,France North,Elena,,new_2025,2026-06-01,EUR,0.0,1.0,0.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France South,2026.03.18,-25,New doors 2025,Core Markets,France,France South,Yannick,,new_2025,2026-07-01,EUR,0.0,1.0,0.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France North,2026.03.18,-25,New doors 2025,Core Markets,France,France North,Elena,,new_2025,2026-07-01,EUR,0.0,1.0,0.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France South,2026.03.18,-25,New doors 2025,Core Markets,France,France South,Yannick,,new_2025,2026-08-01,EUR,0.0,1.0,0.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France North,2026.03.18,-25,New doors 2025,Core Markets,France,France North,Elena,,new_2025,2026-08-01,EUR,0.0,1.0,0.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France South,2026.03.18,-25,New doors 2025,Core Markets,France,France South,Yannick,,new_2025,2026-09-01,EUR,0.0,1.0,0.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France North,2026.03.18,-25,New doors 2025,Core Markets,France,France North,Elena,,new_2025,2026-09-01,EUR,0.0,1.0,0.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France South,2026.03.18,-25,New doors 2025,Core Markets,France,France South,Yannick,,new_2025,2026-10-01,EUR,0.0,1.0,0.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France North,2026.03.18,-25,New doors 2025,Core Markets,France,France North,Elena,,new_2025,2026-10-01,EUR,0.0,1.0,0.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France South,2026.03.18,-25,New doors 2025,Core Markets,France,France South,Yannick,,new_2025,2026-11-01,EUR,0.0,1.0,0.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France North,2026.03.18,-25,New doors 2025,Core Markets,France,France North,Elena,,new_2025,2026-11-01,EUR,0.0,1.0,0.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France South,2026.03.18,-25,New doors 2025,Core Markets,France,France South,Yannick,,new_2025,2026-12-01,EUR,0.0,1.0,0.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France North,2026.03.18,-25,New doors 2025,Core Markets,France,France North,Elena,,new_2025,2026-12-01,EUR,0.0,1.0,0.0
core_markets_budget,2026.03.18 Core Markets Sales Budget 2026 New Regions FINAL.xlsx,France South,2026.03.18,-26,New doors 2026,Core Markets,France,France South,Yannick,,new_2026,2026-01-01,EUR,0.0,1.0,0.0
