customer_code,customer_name,customer_region,sales_person,cluster_2026,growth_class,source_sheet,budget_month,budget_amount_usd,version_label,currency_code,source_file_name,extract_type,load_ts
25024,"Mt. Bailey Holdings, LLC; Four Seasons Hotel Atlanta",Southeast,Bethany,Lost,Lose,Southeast,2026-01-01,0.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25024,"Mt. Bailey Holdings, LLC; Four Seasons Hotel Atlanta",Southeast,Bethany,Lost,Lose,Southeast,2026-02-01,0.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25024,"Mt. Bailey Holdings, LLC; Four Seasons Hotel Atlanta",Southeast,Bethany,Lost,Lose,Southeast,2026-03-01,0.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25024,"Mt. Bailey Holdings, LLC; Four Seasons Hotel Atlanta",Southeast,Bethany,Lost,Lose,Southeast,2026-04-01,0.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25024,"Mt. Bailey Holdings, LLC; Four Seasons Hotel Atlanta",Southeast,Bethany,Lost,Lose,Southeast,2026-05-01,0.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25024,"Mt. Bailey Holdings, LLC; Four Seasons Hotel Atlanta",Southeast,Bethany,Lost,Lose,Southeast,2026-06-01,0.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25024,"Mt. Bailey Holdings, LLC; Four Seasons Hotel Atlanta",Southeast,Bethany,Lost,Lose,Southeast,2026-07-01,0.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25024,"Mt. Bailey Holdings, LLC; Four Seasons Hotel Atlanta",Southeast,Bethany,Lost,Lose,Southeast,2026-08-01,0.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25024,"Mt. Bailey Holdings, LLC; Four Seasons Hotel Atlanta",Southeast,Bethany,Lost,Lose,Southeast,2026-09-01,0.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25024,"Mt. Bailey Holdings, LLC; Four Seasons Hotel Atlanta",Southeast,Bethany,Lost,Lose,Southeast,2026-10-01,0.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25024,"Mt. Bailey Holdings, LLC; Four Seasons Hotel Atlanta",Southeast,Bethany,Lost,Lose,Southeast,2026-11-01,0.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25024,"Mt. Bailey Holdings, LLC; Four Seasons Hotel Atlanta",Southeast,Bethany,Lost,Lose,Southeast,2026-12-01,0.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25026,JW Marriott Miami Turnberry,Southeast,Bethany,C,Maintain,Southeast,2026-01-01,400.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25026,JW Marriott Miami Turnberry,Southeast,Bethany,C,Maintain,Southeast,2026-02-01,400.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25026,JW Marriott Miami Turnberry,Southeast,Bethany,C,Maintain,Southeast,2026-03-01,450.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25026,JW Marriott Miami Turnberry,Southeast,Bethany,C,Maintain,Southeast,2026-04-01,450.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25026,JW Marriott Miami Turnberry,Southeast,Bethany,C,Maintain,Southeast,2026-05-01,450.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25026,JW Marriott Miami Turnberry,Southeast,Bethany,C,Maintain,Southeast,2026-06-01,400.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25026,JW Marriott Miami Turnberry,Southeast,Bethany,C,Maintain,Southeast,2026-07-01,400.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25026,JW Marriott Miami Turnberry,Southeast,Bethany,C,Maintain,Southeast,2026-08-01,300.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25026,JW Marriott Miami Turnberry,Southeast,Bethany,C,Maintain,Southeast,2026-09-01,450.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25026,JW Marriott Miami Turnberry,Southeast,Bethany,C,Maintain,Southeast,2026-10-01,500.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25026,JW Marriott Miami Turnberry,Southeast,Bethany,C,Maintain,Southeast,2026-11-01,450.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25026,JW Marriott Miami Turnberry,Southeast,Bethany,C,Maintain,Southeast,2026-12-01,350.00000000000006,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25027,San Manuel Entert.; Yaamava Resort; Highland,West,Erin,A+++,Grow,West,2026-01-01,9600.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25027,San Manuel Entert.; Yaamava Resort; Highland,West,Erin,A+++,Grow,West,2026-02-01,9600.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25027,San Manuel Entert.; Yaamava Resort; Highland,West,Erin,A+++,Grow,West,2026-03-01,10800.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25027,San Manuel Entert.; Yaamava Resort; Highland,West,Erin,A+++,Grow,West,2026-04-01,10800.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25027,San Manuel Entert.; Yaamava Resort; Highland,West,Erin,A+++,Grow,West,2026-05-01,10800.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25027,San Manuel Entert.; Yaamava Resort; Highland,West,Erin,A+++,Grow,West,2026-06-01,9600.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25027,San Manuel Entert.; Yaamava Resort; Highland,West,Erin,A+++,Grow,West,2026-07-01,9600.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25027,San Manuel Entert.; Yaamava Resort; Highland,West,Erin,A+++,Grow,West,2026-08-01,7200.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25027,San Manuel Entert.; Yaamava Resort; Highland,West,Erin,A+++,Grow,West,2026-09-01,10800.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25027,San Manuel Entert.; Yaamava Resort; Highland,West,Erin,A+++,Grow,West,2026-10-01,12000.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25027,San Manuel Entert.; Yaamava Resort; Highland,West,Erin,A+++,Grow,West,2026-11-01,10800.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25027,San Manuel Entert.; Yaamava Resort; Highland,West,Erin,A+++,Grow,West,2026-12-01,8400.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25029,Ana Molinari Inc.; FL,Southeast,Bethany,C,Maintain,Southeast,2026-01-01,400.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25029,Ana Molinari Inc.; FL,Southeast,Bethany,C,Maintain,Southeast,2026-02-01,400.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25029,Ana Molinari Inc.; FL,Southeast,Bethany,C,Maintain,Southeast,2026-03-01,450.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25029,Ana Molinari Inc.; FL,Southeast,Bethany,C,Maintain,Southeast,2026-04-01,450.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25029,Ana Molinari Inc.; FL,Southeast,Bethany,C,Maintain,Southeast,2026-05-01,450.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25029,Ana Molinari Inc.; FL,Southeast,Bethany,C,Maintain,Southeast,2026-06-01,400.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25029,Ana Molinari Inc.; FL,Southeast,Bethany,C,Maintain,Southeast,2026-07-01,400.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25029,Ana Molinari Inc.; FL,Southeast,Bethany,C,Maintain,Southeast,2026-08-01,300.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25029,Ana Molinari Inc.; FL,Southeast,Bethany,C,Maintain,Southeast,2026-09-01,450.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25029,Ana Molinari Inc.; FL,Southeast,Bethany,C,Maintain,Southeast,2026-10-01,500.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25029,Ana Molinari Inc.; FL,Southeast,Bethany,C,Maintain,Southeast,2026-11-01,450.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25029,Ana Molinari Inc.; FL,Southeast,Bethany,C,Maintain,Southeast,2026-12-01,350.00000000000006,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25032,Four Seasons Hotel Las Vegas,West,Erin,A+,Grow,West,2026-01-01,4000.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25032,Four Seasons Hotel Las Vegas,West,Erin,A+,Grow,West,2026-02-01,4000.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25032,Four Seasons Hotel Las Vegas,West,Erin,A+,Grow,West,2026-03-01,4500.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25032,Four Seasons Hotel Las Vegas,West,Erin,A+,Grow,West,2026-04-01,4500.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25032,Four Seasons Hotel Las Vegas,West,Erin,A+,Grow,West,2026-05-01,4500.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25032,Four Seasons Hotel Las Vegas,West,Erin,A+,Grow,West,2026-06-01,4000.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25032,Four Seasons Hotel Las Vegas,West,Erin,A+,Grow,West,2026-07-01,4000.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25032,Four Seasons Hotel Las Vegas,West,Erin,A+,Grow,West,2026-08-01,3000.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25032,Four Seasons Hotel Las Vegas,West,Erin,A+,Grow,West,2026-09-01,4500.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25032,Four Seasons Hotel Las Vegas,West,Erin,A+,Grow,West,2026-10-01,5000.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25032,Four Seasons Hotel Las Vegas,West,Erin,A+,Grow,West,2026-11-01,4500.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25032,Four Seasons Hotel Las Vegas,West,Erin,A+,Grow,West,2026-12-01,3500.0000000000005,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25035,Rosewood Little Dix Bay; Helen Lugo,Other,Melissa,Lost,Lose,Other,2026-01-01,0.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25035,Rosewood Little Dix Bay; Helen Lugo,Other,Melissa,Lost,Lose,Other,2026-02-01,0.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25035,Rosewood Little Dix Bay; Helen Lugo,Other,Melissa,Lost,Lose,Other,2026-03-01,0.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25035,Rosewood Little Dix Bay; Helen Lugo,Other,Melissa,Lost,Lose,Other,2026-04-01,0.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25035,Rosewood Little Dix Bay; Helen Lugo,Other,Melissa,Lost,Lose,Other,2026-05-01,0.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25035,Rosewood Little Dix Bay; Helen Lugo,Other,Melissa,Lost,Lose,Other,2026-06-01,0.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25035,Rosewood Little Dix Bay; Helen Lugo,Other,Melissa,Lost,Lose,Other,2026-07-01,0.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25035,Rosewood Little Dix Bay; Helen Lugo,Other,Melissa,Lost,Lose,Other,2026-08-01,0.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25035,Rosewood Little Dix Bay; Helen Lugo,Other,Melissa,Lost,Lose,Other,2026-09-01,0.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25035,Rosewood Little Dix Bay; Helen Lugo,Other,Melissa,Lost,Lose,Other,2026-10-01,0.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25035,Rosewood Little Dix Bay; Helen Lugo,Other,Melissa,Lost,Lose,Other,2026-11-01,0.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25035,Rosewood Little Dix Bay; Helen Lugo,Other,Melissa,Lost,Lose,Other,2026-12-01,0.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25036,MacArthur Place; LÁuberge de Sonoma LLC; CA,West,Erin,C,,West,2026-01-01,0.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25036,MacArthur Place; LÁuberge de Sonoma LLC; CA,West,Erin,C,,West,2026-02-01,0.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25036,MacArthur Place; LÁuberge de Sonoma LLC; CA,West,Erin,C,,West,2026-03-01,0.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25036,MacArthur Place; LÁuberge de Sonoma LLC; CA,West,Erin,C,,West,2026-04-01,0.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25036,MacArthur Place; LÁuberge de Sonoma LLC; CA,West,Erin,C,,West,2026-05-01,0.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25036,MacArthur Place; LÁuberge de Sonoma LLC; CA,West,Erin,C,,West,2026-06-01,0.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25036,MacArthur Place; LÁuberge de Sonoma LLC; CA,West,Erin,C,,West,2026-07-01,0.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25036,MacArthur Place; LÁuberge de Sonoma LLC; CA,West,Erin,C,,West,2026-08-01,0.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25036,MacArthur Place; LÁuberge de Sonoma LLC; CA,West,Erin,C,,West,2026-09-01,0.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25036,MacArthur Place; LÁuberge de Sonoma LLC; CA,West,Erin,C,,West,2026-10-01,0.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25036,MacArthur Place; LÁuberge de Sonoma LLC; CA,West,Erin,C,,West,2026-11-01,0.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25036,MacArthur Place; LÁuberge de Sonoma LLC; CA,West,Erin,C,,West,2026-12-01,0.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25037,Equinox Holdings Inc; Boston,Northeast,Marcus,C,Maintain,Northeast,2026-01-01,480.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25037,Equinox Holdings Inc; Boston,Northeast,Marcus,C,Maintain,Northeast,2026-02-01,480.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25037,Equinox Holdings Inc; Boston,Northeast,Marcus,C,Maintain,Northeast,2026-03-01,540.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25037,Equinox Holdings Inc; Boston,Northeast,Marcus,C,Maintain,Northeast,2026-04-01,540.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25037,Equinox Holdings Inc; Boston,Northeast,Marcus,C,Maintain,Northeast,2026-05-01,540.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25037,Equinox Holdings Inc; Boston,Northeast,Marcus,C,Maintain,Northeast,2026-06-01,480.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25037,Equinox Holdings Inc; Boston,Northeast,Marcus,C,Maintain,Northeast,2026-07-01,480.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25037,Equinox Holdings Inc; Boston,Northeast,Marcus,C,Maintain,Northeast,2026-08-01,360.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25037,Equinox Holdings Inc; Boston,Northeast,Marcus,C,Maintain,Northeast,2026-09-01,540.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25037,Equinox Holdings Inc; Boston,Northeast,Marcus,C,Maintain,Northeast,2026-10-01,600.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25037,Equinox Holdings Inc; Boston,Northeast,Marcus,C,Maintain,Northeast,2026-11-01,540.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25037,Equinox Holdings Inc; Boston,Northeast,Marcus,C,Maintain,Northeast,2026-12-01,420.00000000000006,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25038,"Lemon & Honey Day Spa; Orange, CA",West,Erin,B,Maintain,West,2026-01-01,1040.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25038,"Lemon & Honey Day Spa; Orange, CA",West,Erin,B,Maintain,West,2026-02-01,1040.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25038,"Lemon & Honey Day Spa; Orange, CA",West,Erin,B,Maintain,West,2026-03-01,1170.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25038,"Lemon & Honey Day Spa; Orange, CA",West,Erin,B,Maintain,West,2026-04-01,1170.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25038,"Lemon & Honey Day Spa; Orange, CA",West,Erin,B,Maintain,West,2026-05-01,1170.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25038,"Lemon & Honey Day Spa; Orange, CA",West,Erin,B,Maintain,West,2026-06-01,1040.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25038,"Lemon & Honey Day Spa; Orange, CA",West,Erin,B,Maintain,West,2026-07-01,1040.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25038,"Lemon & Honey Day Spa; Orange, CA",West,Erin,B,Maintain,West,2026-08-01,780.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25038,"Lemon & Honey Day Spa; Orange, CA",West,Erin,B,Maintain,West,2026-09-01,1170.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25038,"Lemon & Honey Day Spa; Orange, CA",West,Erin,B,Maintain,West,2026-10-01,1300.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
25038,"Lemon & Honey Day Spa; Orange, CA",West,Erin,B,Maintain,West,2026-11-01,1170.0,us_budget_v2_manual_check,USD,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget_v2_monthly,2026-03-24T16:24:00+00:00
